Name,Date,Latitude,Longitude,Country,Country Code,Ocean,Chlorophyll,Sea Surface Temperature,Shark_Presence
,09-02-2007,-31.710300690363557,70.45630833567252,International Waters,NA,Indian Ocean,0.29147097651625187,18.844039571883204,0
,05-06-2015,18.337164,-78.350332,Jamaica,JM,Caribbean Sea,0.1115917977312083,28.12900000000002,1
,30-12-2015,29.925791961013473,-29.039356934749712,International Waters,NA,Atlantic Ocean,0.08989821657852234,12.13080435141914,0
,15-10-2013,-27.489,32.6895,South Africa,ZA,Indian Ocean,0.3991153040811264,22.334000000000003,1
Whitetip Reef Shark,29-03-2015,-20.5621,164.2619,New Caledonia,NC,Coral Sea,0.7103557590420297,25.264999999999983,1
Whitetip Reef Shark,22-10-2013,-27.5237,32.68595,South Africa,ZA,Indian Ocean,0.3481756869175308,22.639999999999983,1
,02-01-2006,-27.540088185079703,-26.20158967848053,International Waters,NA,Atlantic Ocean,0.07252041031788305,23.466563588046863,0
Whitetip Reef Shark,19-06-2015,-18.300467,178.017681,Fiji,FJ,Pacific Ocean,0.5921194390429692,25.529,1
Grey Reef Shark,02-05-2015,-18.297247,178.024473,Fiji,FJ,Pacific Ocean,0.4935631556860741,28.754999999999995,1
,18-06-2009,22.770086250130603,-156.33702871652505,International Waters,NA,Pacific Ocean,0.021079916429152495,25.65516497142569,0
,26-08-2007,-36.432757614351026,-34.67912992401841,International Waters,NA,Atlantic Ocean,0.18185374614160985,26.554239139305995,0
White Shark,22-01-2015,-34.0,122.0,Australia,AU,Indian Ocean,0.2346861730841791,21.17700000000002,1
,30-09-2009,-33.79398075269763,73.11680783233373,International Waters,NA,Indian Ocean,0.12024179929072276,28.538421940377773,0
,07-04-2006,-26.860963625293234,65.13622781108282,International Waters,NA,Indian Ocean,0.4843143715074028,22.06387001912475,0
,08-03-2007,13.19768872152514,-149.61407047236378,International Waters,NA,Pacific Ocean,0.021738102510406733,18.001599354236358,0
Scalloped Hammerhead,17-02-2013,-0.776728,-89.519975,Ecuador,EC,Pacific Ocean,0.8652296123857874,25.841000000000008,1
Greynurse Shark,29-05-2015,34.722939,-76.726044,United States of America,US,Atlantic Ocean,3.3894620454019737,25.264999999999983,1
,04-08-2015,25.566233173584052,-165.00307705054064,International Waters,NA,Pacific Ocean,0.0557317941470076,10.580031030995862,0
,22-09-2009,-16.736128007024533,-51.154465391009175,International Waters,NA,Atlantic Ocean,0.31400972097770447,29.302200295523114,0
Tasselled Wobbegong,10-04-2015,-32.72166,152.143658,Australia,AU,Pacific Ocean,7.807631320779934,20.39600000000001,1
Grey Reef Shark,10-02-2015,-27.531802,32.682923,South Africa,ZA,Indian Ocean,0.1379992179545735,23.276999999999987,1
Bluespotted Maskray,13-05-2015,-18.435687,178.127716,Fiji,FJ,Pacific Ocean,0.201650211067826,26.98399999999998,1
,06-12-2007,-15.662085372252434,-49.80556876884395,International Waters,NA,Atlantic Ocean,0.09964843306611497,12.919896157018758,0
,14-04-2005,24.803292261246213,-130.68984291210347,International Waters,NA,Pacific Ocean,0.21942090499908198,13.856056079533749,0
,08-04-2013,-17.742811315050623,-126.46210319840866,International Waters,NA,Pacific Ocean,0.06374060691054137,18.11022024036107,0
,18-09-2006,8.21940433274208,-21.48810606957764,International Waters,NA,Atlantic Ocean,0.1484953875599418,25.836763098496633,0
Port Jackson Shark,12-06-2015,-33.654097,151.324348,Australia,AU,Tasman Sea,0.8020232597084556,25.264999999999983,1
,01-06-2006,3.5077718565900966,-150.83920766830758,International Waters,NA,Pacific Ocean,0.44628952173787395,28.621670007029138,0
,03-04-2010,28.365374536664575,-37.59280579257666,International Waters,NA,Atlantic Ocean,0.38163608395911447,22.511785072879803,0
,28-09-2007,-14.947823453971473,-31.475396745223993,International Waters,NA,Atlantic Ocean,0.2911316277480575,22.929575999220706,0
,11-09-2009,-7.716615393222057,-44.970270256811986,International Waters,NA,Atlantic Ocean,0.07746341308058313,25.87533480333206,0
Whitetip Reef Shark,17-05-2015,-18.29957,178.018282,Fiji,FJ,Pacific Ocean,0.4935631556860741,26.76400000000001,1
Reticulate Whipray,12-03-2015,-27.5297,32.6828,South Africa,ZA,Indian Ocean,0.1558072574373205,25.137999999999977,1
,28-06-2012,-38.726522562200586,-148.24287984603745,International Waters,NA,Pacific Ocean,0.06426856809840174,18.919254904682028,0
Common Blacktip Shark,30-03-2014,-26.830926,32.898214,Mozambique,MZ,Indian Ocean,0.1956234511917616,27.206000000000017,1
Scalloped Hammerhead,13-03-2015,-32.128956,115.762885,Australia,AU,Indian Ocean,2.69958832780378,25.264999999999983,1
,05-04-2015,-28.611667,153.628611,Australia,AU,Pacific Ocean,0.8652296123857874,24.567999999999984,1
,09-08-2014,51.6175,-4.90087,United Kingdom of Great Britain and Northern Ireland,GB,Atlantic Ocean,3.238650835036841,25.264999999999983,1
,07-08-2012,-21.168230459052744,-48.550978769338094,International Waters,NA,Atlantic Ocean,0.49725166918151925,21.896474886505523,0
Banded Wobbegong,07-10-2014,-28.610523,153.629459,Australia,AU,Coral Sea,2.054459865628845,20.31200000000001,1
White Shark,04-01-2008,-35.222063,136.074185,Australia,AU,Great Australian Bight,0.201650211067826,17.749000000000024,1
,23-01-2013,10.058740373226236,-50.781270594298675,International Waters,NA,Atlantic Ocean,0.27175842791336774,12.829814735655109,0
Bluespotted Maskray,07-06-2015,-18.436468,178.123643,Fiji,FJ,Pacific Ocean,0.2570518871247585,25.262999999999977,1
Whitetip Reef Shark,14-04-2015,-18.366258,178.054046,Fiji,FJ,Pacific Ocean,0.4935631556860741,27.375999999999976,1
Whitetip Reef Shark,24-05-2015,-18.456042,178.092525,Fiji,FJ,Pacific Ocean,0.201650211067826,25.90600000000001,1
Whitetip Reef Shark,30-08-2010,-8.754614,115.452756,Indonesia,ID,Indian Ocean,0.3377696910664779,27.13900000000001,1
,09-04-2007,-18.584595979859326,-24.004207177818216,International Waters,NA,Atlantic Ocean,0.3602919081255371,28.757539248079333,0
Gulf Wobbegong,18-03-2006,-30.909744,153.090565,Australia,AU,Pacific Ocean,0.5744226478610271,25.39600000000001,1
,02-07-2009,18.602583727147746,-159.6863339470519,International Waters,NA,Pacific Ocean,0.34275806783217944,18.457380973432848,0
,09-09-2013,26.189644521224537,-54.23574721609836,International Waters,NA,Atlantic Ocean,0.39130488224498305,16.09043499972723,0
,18-11-2006,8.000610291912345,-126.83073480814764,International Waters,NA,Pacific Ocean,0.4471334285457969,27.821023942088427,0
,18-09-2014,37.0447090991743,-35.04616939603319,International Waters,NA,Atlantic Ocean,0.08315470729650029,14.94074734674422,0
,01-09-2008,-11.457449841604674,73.61001456181819,International Waters,NA,Indian Ocean,0.49714305169455697,28.524196535583947,0
Silky Shark,16-03-2015,19.312971,-110.805241,Mexico,MX,Pacific Ocean,0.1185735446704534,25.879999999999995,1
Common Stingaree,02-08-2014,-33.840033,151.254779,Australia,AU,-none-,0.8142838958281209,25.264999999999983,1
Whitetip Reef Shark,10-06-2015,-18.298967,178.017814,Fiji,FJ,Pacific Ocean,0.5921194390429692,24.877999999999982,1
Smooth Stingray,19-11-2014,-33.840033,151.254779,Australia,AU,Pacific Ocean,1.102944070736339,25.264999999999983,1
Whale Shark,15-04-2015,10.090878,99.81705,Thailand,TH,Gulf of Thailand (Siam),0.2493693263618092,30.036999999999978,1
Bull Shark,16-04-2015,26.348275,-81.851492,United States of America,US,-none-,3.60152392398353,27.317000000000007,1
,13-02-2012,-36.890820735356904,-30.352312740383525,International Waters,NA,Atlantic Ocean,0.29063863080748575,16.42275940564633,0
,16-03-2014,-8.141135581272799,70.82922539685151,International Waters,NA,Indian Ocean,0.13947362278553888,12.822435216393133,0
Whitetip Reef Shark,03-06-2015,-18.426045,178.085363,Fiji,FJ,Pacific Ocean,0.2570518871247585,30.163999999999987,1
,18-05-2007,-7.74781683171107,65.03333707116698,International Waters,NA,Indian Ocean,0.36160551143933245,16.46417997447677,0
,04-06-2015,27.337021964502696,-156.49921303627067,International Waters,NA,Pacific Ocean,0.12031184344926832,29.189148221029395,0
Whitetip Reef Shark,13-08-2012,-27.521,32.6903,South Africa,ZA,Indian Ocean,0.5087688306952357,21.084000000000003,1
,12-09-2011,34.32411908654608,-59.43189575720369,International Waters,NA,Atlantic Ocean,0.43722607823245974,29.97269601314348,0
Blotched Fantail Ray,20-03-2015,-27.453,32.71138,South Africa,ZA,Indian Ocean,0.1956234511917616,26.511000000000024,1
White Shark,07-03-2015,-32.435243,152.528783,Australia,AU,Pacific Ocean,0.3991153040811264,25.264999999999983,1
Whitetip Reef Shark,25-08-2014,-27.5204,32.69008,South Africa,ZA,Indian Ocean,0.8020232597084556,22.24000000000001,1
Whitetip Reef Shark,31-05-2015,-18.365858,178.193509,Fiji,FJ,Pacific Ocean,0.2649711319287544,25.19799999999998,1
Whale Shark,24-08-2012,-27.489,32.6895,South Africa,ZA,Indian Ocean,0.5244429615642415,21.99599999999998,1
,11-11-2010,-15.779978033880933,63.08754809319392,International Waters,NA,Indian Ocean,0.453394479879081,22.494539260196117,0
,02-03-2014,31.698007481848066,-159.0948921393992,International Waters,NA,Pacific Ocean,0.07621417036609604,29.10362287345001,0
,12-04-2005,-6.80789064414121,-33.40557496641259,International Waters,NA,Atlantic Ocean,0.0294393334407142,13.241682540652418,0
,08-09-2013,-7.555381696631613,-156.001412257732,International Waters,NA,Pacific Ocean,0.17409569525964882,12.791079838100387,0
,26-12-2015,3.493249292639902,-42.479114406077045,International Waters,NA,Atlantic Ocean,0.2554631510643321,13.36043353034415,0
,09-05-2009,-30.684541824953648,-34.11478448616589,International Waters,NA,Atlantic Ocean,0.3238328517792936,16.258929240173615,0
,04-11-2014,-26.083549,113.574288,Australia,AU,Indian Ocean,1.7125019508717316,25.468000000000018,1
,01-11-2007,-35.51241614704872,-160.95340512757423,International Waters,NA,Pacific Ocean,0.06544790873095979,10.826319235296369,0
Bluespotted Fantail Ray,26-06-2013,-27.45192,32.7121,South Africa,ZA,-none-,1.2080552128401103,21.73000000000001,1
Bluespotted Maskray,11-05-2015,-23.134594,113.766234,Australia,AU,Indian Ocean,1.5874010519681985,25.264999999999983,1
Bluespotted Fantail Ray,21-01-2013,-27.5224,32.6894,South Africa,ZA,Indian Ocean,0.1956234511917616,26.68700000000001,1
Angel Sharks,04-01-2015,-1.275852,-81.067186,Ecuador,EC,Pacific Ocean,0.4788119357035072,27.39699999999999,1
Whitetip Reef Shark,12-09-2013,-27.5197,32.6868,South Africa,ZA,Indian Ocean,0.6685291934261441,24.291,1
,23-05-2005,-13.867621331078528,-163.50281341807198,International Waters,NA,Pacific Ocean,0.11721838314747751,25.95181542759734,0
,11-03-2014,37.55513069053994,-22.6064562241907,International Waters,NA,Atlantic Ocean,0.10271057158926628,11.217626012635344,0
,24-04-2015,26.31167,-80.072269,United States of America,US,Atlantic Ocean,0.1259921049894873,27.62200000000001,1
Bluespotted Fantail Ray,20-12-2012,-27.521,32.6903,South Africa,ZA,Indian Ocean,0.1338748079413495,25.420000000000016,1
Bull Shark,07-04-2014,-27.631457,153.365251,Australia,AU,Coral Sea,4.453799428445074,21.98399999999998,1
,27-08-2011,-28.7527941166133,-58.36962512676575,International Waters,NA,Atlantic Ocean,0.3114254761759461,24.26231354759052,0
Greynurse Shark,02-06-2012,-22.841355,113.642091,Australia,AU,Indian Ocean,0.4240859749487668,28.730999999999995,1
,22-08-2011,30.341794677077942,-127.2703769523731,International Waters,NA,Pacific Ocean,0.1324335270670019,12.423474360484462,0
,25-12-2005,-33.115440927114754,-165.52157152774348,International Waters,NA,Pacific Ocean,0.13682142168196115,15.605897919293314,0
,18-07-2006,-1.4198945013603108,-168.89999704614917,International Waters,NA,Pacific Ocean,0.3922287912885259,17.200565327437737,0
,08-06-2013,-16.401312157056275,71.98191215394948,International Waters,NA,Indian Ocean,0.3929010589306196,11.052783136911037,0
Port Jackson Shark,18-06-2015,-35.140018,150.728242,Australia,AU,Pacific Ocean,0.5572547641891024,25.264999999999983,1
,07-10-2013,-16.844878089534852,-27.80214322271798,International Waters,NA,Atlantic Ocean,0.2668143161096503,23.97829117150757,0
Bull Shark,27-05-2015,-18.300516,178.017642,Fiji,FJ,Pacific Ocean,0.4935631556860741,26.161999999999978,1
Bull Shark,10-01-2009,-26.826637,32.907054,Mozambique,MZ,Indian Ocean,0.2815490653158293,21.44,1
White Shark,03-04-2012,28.275085,-111.494102,Mexico,MX,-none-,8.296116202150078,16.613999999999976,1
,12-03-2003,7.689039,98.75545,Thailand,TH,Indian Ocean,0.540599980463481,28.69900000000001,1
,24-12-2015,-32.148598818149054,73.12174408028945,International Waters,NA,Indian Ocean,0.13142848585717642,13.823377057434381,0
Bluespotted Maskray,08-07-2014,-28.610523,153.629459,Australia,AU,-none-,1.8757042751662845,19.19099999999997,1
Whitetip Reef Shark,25-12-2014,4.11532,118.630354,Malaysia,MY,Celebes Sea,0.4645015883599681,29.004999999999995,1
Bluespotted Fantail Ray,09-10-2013,-27.49202,32.69316,South Africa,ZA,Indian Ocean,0.3991153040811264,22.71199999999999,1
,23-06-2008,16.84462770283769,-160.55820984210106,International Waters,NA,Pacific Ocean,0.46780748248241344,10.639339560230097,0
,17-02-2012,-4.694200382043505,84.87667331711722,International Waters,NA,Indian Ocean,0.15834800213062802,11.798189763368,0
,21-01-2013,-24.84428389369947,88.52656696267675,International Waters,NA,Indian Ocean,0.22475941294731766,12.859380459238386,0
Tiger Shark,23-01-2013,-23.134554,113.767307,Australia,AU,Indian Ocean,1.03800145295913,25.264999999999983,1
Crested Hornshark,06-02-2010,-35.854966,150.187293,Australia,AU,Pacific Ocean,3.712479536644064,19.166999999999973,1
,31-10-2006,53.249423,-4.114078,United Kingdom of Great Britain and Northern Ireland,GB,Irish Sea,6.811132949586964,13.869000000000028,1
,11-11-2012,31.627286735563388,-38.89282780389422,International Waters,NA,Atlantic Ocean,0.049983825478999724,14.562001666436222,0
,12-09-2006,-17.48083364200746,-152.76091556531378,International Waters,NA,Pacific Ocean,0.3351497593950988,12.98678104119402,0
Bronze Whaler Sharks,17-04-2015,-37.503126,149.979338,Australia,AU,Pacific Ocean,1.9930578159132024,20.502999999999982,1
Bluespotted Fantail Ray,17-12-2012,-27.5204,32.69008,South Africa,ZA,Indian Ocean,0.1338748079413495,25.899999999999977,1
,28-03-2005,-6.774055938788244,82.4978534654388,International Waters,NA,Indian Ocean,0.48696251492948234,13.106559169861033,0
,21-05-2015,9.148274747210678,-46.021107083211454,International Waters,NA,Atlantic Ocean,0.0352566532888007,27.714035584082875,0
Bull Shark,02-05-2015,-18.297247,178.024473,Fiji,FJ,Pacific Ocean,0.4935631556860741,28.754999999999995,1
,05-06-2014,-39.0229687140795,-43.30412666431289,International Waters,NA,Atlantic Ocean,0.42539496108837804,24.141927806190807,0
Whitetip Reef Shark,13-05-2015,-18.432348,178.135956,Fiji,FJ,Pacific Ocean,0.201650211067826,26.954000000000008,1
Whale Shark,13-12-2013,-27.5277,32.6849,South Africa,ZA,Indian Ocean,0.1706557698975757,24.37900000000002,1
,22-11-2008,-15.572319753995465,-38.26560559018084,International Waters,NA,Atlantic Ocean,0.4529347575703163,17.386499785742934,0
White Shark,03-01-2002,-35.352497,150.563254,Australia,AU,Pacific Ocean,0.3991153040811264,25.264999999999983,1
Bluespotted Maskray,26-11-2012,-16.781364,146.264992,Australia,AU,Pacific Ocean,0.1786025367844589,27.249000000000024,1
,26-08-2011,-38.572707092921696,-134.19694555688096,International Waters,NA,Pacific Ocean,0.1257008967887456,11.003175217497569,0
,18-12-2009,-1.1960413768977034,71.99561437149214,International Waters,NA,Indian Ocean,0.3992363694319927,28.273687688821344,0
,10-02-2010,-28.256938604062555,69.04355481312658,International Waters,NA,Indian Ocean,0.041588689581383925,23.816589633530533,0
,13-08-2007,7.808556861572683,-145.94904248750908,International Waters,NA,Pacific Ocean,0.1633805440799957,27.141549603553372,0
,05-12-2012,8.92400562628108,-52.604516540716226,International Waters,NA,Atlantic Ocean,0.4872351420969819,16.028738190603462,0
,06-02-2011,12.578271871514502,-145.64787865051102,International Waters,NA,Pacific Ocean,0.40847985600634246,15.839878727758315,0
,02-03-2013,-14.138025665840416,-154.13994323503914,International Waters,NA,Pacific Ocean,0.39201542894736874,26.675589527485247,0
,20-07-2006,-9.759402296395816,-142.08805283210597,International Waters,NA,Pacific Ocean,0.4657481458087976,25.85958264066109,0
Whitetip Reef Shark,24-05-2015,-18.460601,178.083427,Fiji,FJ,Pacific Ocean,0.201650211067826,25.87700000000001,1
,18-07-2010,-37.86985745012028,-137.27664104177904,International Waters,NA,Pacific Ocean,0.07106666189539225,13.761070759342381,0
Bluespotted Fantail Ray,20-12-2013,-27.45192,32.7121,South Africa,ZA,Indian Ocean,0.1655553470356743,24.762999999999977,1
Bluespotted Fantail Ray,24-12-2014,4.243621,118.634269,Malaysia,MY,Celebes Sea,1.2452729320882912,29.053,1
Great Hammerhead,15-08-2014,32.216316,-80.752608,United States of America,US,Atlantic Ocean,6.607567267439959,25.264999999999983,1
Whitetip Reef Shark,25-02-2015,-8.358482,116.02779,Indonesia,ID,Indian Ocean,0.2902230182578287,28.970000000000027,1
,26-11-2011,-21.53951302009654,-166.1306587344646,International Waters,NA,Pacific Ocean,0.04815915257857022,24.722871670357424,0
,12-02-2005,2.65719536322257,-37.03761703725155,International Waters,NA,Atlantic Ocean,0.29364294851088407,21.08527829718721,0
,10-03-2006,-35.95034121248278,77.45471471119016,International Waters,NA,Indian Ocean,0.4611649171735982,17.26150874204836,0
Grey Reef Shark,10-06-2015,-18.298967,178.017814,Fiji,FJ,Pacific Ocean,0.5921194390429692,24.877999999999982,1
Bull Shark,26-12-2013,20.625141,-87.067534,Mexico,MX,Caribbean Sea,0.1655553470356743,25.264999999999983,1
Gulf Wobbegong,07-10-2014,-28.610523,153.629459,Australia,AU,Coral Sea,2.054459865628845,20.31200000000001,1
,16-12-2011,-3.9091207888751853,-55.26411641698783,International Waters,NA,Atlantic Ocean,0.42878230670965284,15.865782512247229,0
,09-09-2011,-2.721998482821995,80.21152845105445,International Waters,NA,Indian Ocean,0.21547690841925074,27.900118404233424,0
,14-01-2014,-38.97414750957349,-28.329053866777414,International Waters,NA,Atlantic Ocean,0.33241341100114674,20.67542036507658,0
,05-06-2010,-18.39026044262589,64.26307633930712,International Waters,NA,Indian Ocean,0.12537885948178312,26.780160392042276,0
,12-12-2014,33.19123846451927,-45.96517794851046,International Waters,NA,Atlantic Ocean,0.022195089967561654,25.112713545674936,0
,30-06-2008,-28.13565804168485,84.34425570776597,International Waters,NA,Indian Ocean,0.21716176669294274,19.45059749136247,0
Whitetip Reef Shark,13-05-2015,-18.436094,178.128145,Fiji,FJ,Pacific Ocean,0.201650211067826,26.98399999999998,1
White Shark,16-01-2015,-32.926696,151.778892,Australia,AU,Pacific Ocean,0.629165424189328,25.264999999999983,1
,17-03-2015,-38.368767,144.822398,Australia,AU,Bass Strait,1.9930578159132024,19.019999999999985,1
Whale Shark,10-05-2014,5.302202,72.883557,Maldives,MV,Indian Ocean,0.5087688306952357,28.899999999999977,1
Bluespotted Fantail Ray,01-05-2014,-27.5277,32.6849,South Africa,ZA,Indian Ocean,0.2493693263618092,26.63499999999999,1
Port Jackson Shark,21-11-2013,-31.609276,115.639657,Australia,AU,Indian Ocean,0.5744226478610271,21.055999999999983,1
Bluespotted Fantail Ray,27-08-2013,-27.521,32.6903,South Africa,ZA,Indian Ocean,0.4575076087650551,21.08999999999997,1
Western Spotted Catshark,08-05-2015,-31.499791,115.582904,Australia,AU,Indian Ocean,0.8652296123857874,25.264999999999983,1
,26-07-2007,-26.174970608133428,79.7727749435567,International Waters,NA,Indian Ocean,0.4098056452047277,17.93910418326563,0
Whale Shark,23-07-2013,-27.489,32.6895,South Africa,ZA,Indian Ocean,0.3813570105001799,22.079000000000008,1
Whitespotted Eagle Ray,07-06-2015,-18.436468,178.123643,Fiji,FJ,Pacific Ocean,0.2570518871247585,25.262999999999977,1
,18-01-2011,-4.959997451880149,-148.8661138062967,International Waters,NA,Pacific Ocean,0.11440713515185623,25.74119861834611,0
,09-09-2010,-3.726292514451174,62.53083397147858,International Waters,NA,Indian Ocean,0.24040746015697684,24.683120235036,0
Grey Reef Shark,31-05-2015,-18.365858,178.193509,Fiji,FJ,Pacific Ocean,0.2649711319287544,25.19799999999998,1
,16-09-2013,-30.99236816441469,88.79187132387626,International Waters,NA,Indian Ocean,0.35837704148232696,27.567089370330145,0
Whale Shark,24-09-2013,-27.45215,32.7115,South Africa,ZA,Indian Ocean,0.7547992060273798,21.97399999999999,1
Whitetip Reef Shark,10-05-2015,-18.433204,178.094043,Fiji,FJ,Pacific Ocean,0.201650211067826,24.593000000000018,1
,27-11-2011,-10.940081242679582,-163.02853512867287,International Waters,NA,Pacific Ocean,0.46191920854607293,29.28928234397961,0
Great Hammerhead,02-04-2015,-32.505893,115.684012,Australia,AU,Indian Ocean,1.93349090144277,23.274,1
,23-01-2013,2.5389174898349935,-49.279536360035635,International Waters,NA,Atlantic Ocean,0.12043062929756453,20.631020198959938,0
,16-07-2005,-36.36348625754259,-34.67338180947483,International Waters,NA,Atlantic Ocean,0.30728590557231744,22.45695152831684,0
Bluespotted Fantail Ray,04-07-2014,-27.45192,32.7121,South Africa,ZA,Indian Ocean,1.03800145295913,26.877999999999982,1
Whitetip Reef Shark,24-07-2013,-27.45192,32.7121,South Africa,ZA,Indian Ocean,0.3813570105001799,22.07799999999997,1
,10-12-2005,24.59155,-77.711922,Bahamas,BS,-none-,0.3871868657828381,29.795999999999992,1
Black Tip Shark,10-12-2012,25.092217,-77.34166,Bahamas,BS,Caribbean Sea,0.1759133263938538,28.649,1
,17-05-2005,-24.203714974200324,-143.9595360198039,International Waters,NA,Pacific Ocean,0.3838277987196858,16.995017808726242,0
,15-01-2010,36.74500425059246,-22.005706130677105,International Waters,NA,Atlantic Ocean,0.4298042240242493,15.119829234618019,0
Tiger Shark,11-03-2015,-23.155548,113.75469,Australia,AU,Indian Ocean,1.93349090144277,22.87299999999999,1
Port Jackson Shark,26-07-2014,-33.445652,151.449126,Australia,AU,Pacific Ocean,0.4645015883599681,25.264999999999983,1
Blacktip Reef Shark,10-05-2015,-18.343774,177.999629,Fiji,FJ,Pacific Ocean,0.3083808372966505,24.870000000000005,1
Whale Shark,11-05-2015,-23.1,113.8,Australia,AU,Indian Ocean,1.5874010519681985,25.264999999999983,1
Whitetip Reef Shark,11-05-2015,-23.134357,113.764603,Australia,AU,Indian Ocean,1.5874010519681985,22.831000000000017,1
,17-06-2015,26.192028,-80.096433,United States of America,US,Atlantic Ocean,0.6685291934261441,25.264999999999983,1
Zebra Shark,13-05-2015,-18.433367,178.1361,Fiji,FJ,Pacific Ocean,0.201650211067826,26.954000000000008,1
Whitetip Reef Shark,17-05-2015,-18.299652,178.018196,Fiji,FJ,Pacific Ocean,0.4935631556860741,26.76400000000001,1
,21-06-2007,-26.90842041466196,71.93674277443868,International Waters,NA,Indian Ocean,0.33585533056067035,11.186005061266977,0
,19-12-2013,-31.121634173917304,85.53053923037747,International Waters,NA,Indian Ocean,0.347494572736166,14.68723361572831,0
Whitetip Reef Shark,07-06-2015,-18.356164,178.181493,Fiji,FJ,Pacific Ocean,0.3481756869175308,25.295999999999992,1
Silvertip Shark,07-06-2014,-18.322679,178.025109,Fiji,FJ,Pacific Ocean,0.4240859749487668,26.64299999999997,1
,10-09-2006,12.874006075379185,-37.800691262797585,International Waters,NA,Atlantic Ocean,0.431557393215776,16.174385499419856,0
,08-06-2006,29.1845677588518,-52.1042845003755,International Waters,NA,Atlantic Ocean,0.2525806645081975,28.986698964782974,0
Bluespotted Fantail Ray,27-09-2012,-27.521,32.6903,South Africa,ZA,Indian Ocean,0.3377696910664779,22.283999999999992,1
,14-07-2011,-20.02130849893738,-132.32257633207234,International Waters,NA,Pacific Ocean,0.17186834697575348,19.526973832575862,0
Bluespotted Fantail Ray,15-03-2013,-27.493,32.7018,South Africa,ZA,Indian Ocean,0.207862643133919,27.02100000000001,1
Bluespotted Fantail Ray,24-09-2012,-27.521,32.6903,South Africa,ZA,Indian Ocean,0.3377696910664779,23.124000000000024,1
,14-04-2005,31.137208621145533,-51.51975338241628,International Waters,NA,Atlantic Ocean,0.1643905898193262,17.457307321724514,0
,10-01-2013,35.69202668959976,-33.21063595987501,International Waters,NA,Atlantic Ocean,0.3175094803188571,19.41940193981416,0
,06-12-2011,-13.019336403741239,78.67306172094752,International Waters,NA,Indian Ocean,0.0638625791713777,21.855859624926822,0
,11-08-2015,-12.037839719001813,-169.6239242551801,International Waters,NA,Pacific Ocean,0.08507207644811002,26.018831032545105,0
Bull Shark,17-05-2015,-18.299587,178.018092,Fiji,FJ,Pacific Ocean,0.4935631556860741,26.76400000000001,1
Bluespotted Fantail Ray,27-02-2013,-27.5259,32.6854,South Africa,ZA,Indian Ocean,0.1606073615240355,27.35199999999997,1
,28-01-2012,-27.99733002962394,87.6755108655161,International Waters,NA,Indian Ocean,0.40351537729894055,20.35204599964302,0
Smooth Stingray,17-03-2015,-38.368767,144.822398,Australia,AU,Bass Strait,1.9930578159132024,19.019999999999985,1
,07-02-2008,-6.337323939834441,-34.54586100706196,International Waters,NA,Atlantic Ocean,0.04424760680866513,26.141705461159336,0
Greynurse Shark,02-06-2012,-23.1,113.8,Australia,AU,Indian Ocean,1.5399580817051717,25.264999999999983,1
Whitetip Reef Shark,14-10-2013,-27.5197,32.6868,South Africa,ZA,Indian Ocean,0.3481756869175308,22.274,1
,25-08-2015,19.859420475905523,-161.55406366242494,International Waters,NA,Pacific Ocean,0.2572041123284813,21.38620652103041,0
,01-01-2014,20.422984,-86.922343,Mexico,MX,Caribbean Sea,0.201650211067826,27.63900000000001,1
,11-08-2014,26.191783,-80.093654,United States of America,US,Atlantic Ocean,0.4935631556860741,25.50400000000002,1
Greynurse Shark,25-05-2014,-33.445785,151.449157,Australia,AU,Pacific Ocean,0.8142838958281209,25.264999999999983,1
Silky Shark,16-03-2015,19.297222,-110.809167,Mexico,MX,Pacific Ocean,0.1185735446704534,25.904,1
Bluespotted Fantail Ray,25-09-2012,-27.5259,32.6854,South Africa,ZA,Indian Ocean,0.3377696910664779,23.180000000000007,1
Whale Shark,22-03-2014,19.000669,-112.067012,Mexico,MX,Pacific Ocean,0.1018823563213537,24.92700000000002,1
Bluespotted Fantail Ray,15-11-2013,-27.49202,32.69316,South Africa,ZA,Indian Ocean,0.2208675807905313,24.512,1
Freshwater Sawfish,12-05-2015,25.987971,-81.594175,United States of America,US,-none-,4.591011912571424,25.264999999999983,1
Blue Shark,10-04-2015,-41.277011,174.867217,New Zealand,NZ,Tasman Sea,5.34314846803141,12.583000000000029,1
,17-11-2012,26.097898554499764,-139.1702289515469,International Waters,NA,Pacific Ocean,0.20766949246995953,26.088863628012767,0
Whitetip Reef Shark,10-06-2015,-18.298967,178.017814,Fiji,FJ,Pacific Ocean,0.5921194390429692,24.877999999999982,1
Great Hammerhead,01-07-2011,-17.951221,122.244327,Australia,AU,Indian Ocean,0.3871868657828381,25.264999999999983,1
,29-04-2013,-21.878540866942995,88.89361855207295,International Waters,NA,Indian Ocean,0.3761065728256784,17.320250661417518,0
,05-04-2007,10.685609146012865,-139.3679636830049,International Waters,NA,Pacific Ocean,0.13738113141577948,28.041987145396057,0
,08-05-2011,-9.73351457322877,87.22908316931739,International Waters,NA,Indian Ocean,0.14085847414677166,19.37694105200056,0
,03-11-2008,-4.07312596913259,61.74616187656737,International Waters,NA,Indian Ocean,0.06044872829349428,10.992114736007059,0
Spotted Wobbegong,09-12-2011,-35.858722,150.182487,Australia,AU,Pacific Ocean,0.3813570105001799,25.264999999999983,1
